Index,DateTime,Latitude,Longitude,Elevation,Velocity,MainPackSOC,MainPackVoltage,MainPackCurrent,ArrayCurrent,Identity,Array Power,Battery Power,Motor Power
635253182459941000,1/14/2014 5:44:05 PM,4449.323,9303.2616,293.7,40,28.5,97.5,-4.95,-1.8154,120125,-177.0015,-482.625,305.6235
635253182470081000,1/14/2014 5:44:07 PM,4449.3303,9303.2703,293.6,39,28.5,97.2,-4.88,5.8817,120126,571.70124,-474.336,1046.03724
635253182480202000,1/14/2014 5:44:08 PM,4449.3375,9303.2788,293.4,39,28.5,97.5,-4.45,5.6103,120127,547.00425,-433.875,980.87925
635253182490342000,1/14/2014 5:44:09 PM,4449.345,9303.2871,293.5,39,28.5,97.5,-4.45,5.8667,120128,572.00325,-433.875,1005.87825
635253182500493000,1/14/2014 5:44:10 PM,4449.3525,9303.2952,293.9,39,28.5,97.5,0.28,6.1128,120129,595.998,27.3,568.698
635253182517564000,1/14/2014 5:44:11 PM,4449.3676,9303.3108,294.4,39,28.5,97.5,0.6,5.8051,120130,565.99725,58.5,507.49725
635253182520774000,1/14/2014 5:44:12 PM,4449.3676,9303.3108,294.4,39,28.5,97.5,0.6,5.8667,120131,572.00325,58.5,513.50325
635253182530925000,1/14/2014 5:44:13 PM,4449.3751,9303.3184,294.6,38,28.5,97.5,0.73,5.8667,120132,572.00325,71.175,500.82825
635253182541145000,1/14/2014 5:44:14 PM,4449.3826,9303.3259,295,38,28.5,97.5,0.88,5.8667,120133,572.00325,85.8,486.20325
635253182551186000,1/14/2014 5:44:15 PM,4449.3901,9303.3332,294.9,38,28.5,97.5,-0.35,6.1128,120134,595.998,-34.125,630.123
635253182561346000,1/14/2014 5:44:16 PM,4449.3975,9303.3403,294.8,38,28.5,97.5,-1.32,6.0513,120135,590.00175,-128.7,718.70175
635253182571497000,1/14/2014 5:44:17 PM,4449.405,9303.3473,294.9,37,28.5,97.5,-0.12,5.9897,120136,583.99575,-11.7,595.69575
635253182581607000,1/14/2014 5:44:18 PM,4449.4126,9303.3542,294.9,37,28.5,97.5,0.4,6.0513,120137,590.00175,39,551.00175
635253182591758000,1/14/2014 5:44:19 PM,4449.4202,9303.361,294.8,37,28.5,97.5,0.6,6.1128,120138,595.998,58.5,537.498
635253182601889000,1/14/2014 5:44:20 PM,4449.4278,9303.3676,294.8,37,28.5,97.5,0.15,5.9897,120139,583.99575,14.625,569.37075
635253182612059000,1/14/2014 5:44:21 PM,4449.4355,9303.3742,294.7,37,28.5,97.5,0.33,6.1128,120140,595.998,32.175,563.823
635253182622200000,1/14/2014 5:44:22 PM,4449.4432,9303.3807,294.6,38,28.5,97.5,-0.12,5.9897,120141,583.99575,-11.7,595.69575
635253182632310000,1/14/2014 5:44:23 PM,4449.451,9303.387,294.3,38,28.5,97.5,-0.12,5.9282,120142,577.9995,-11.7,589.6995
635253182642451000,1/14/2014 5:44:24 PM,4449.4588,9303.3934,294.1,38,28.5,97.5,0.15,5.9897,120143,583.99575,14.625,569.37075
635253182652592000,1/14/2014 5:44:25 PM,4449.4667,9303.3996,294,38,28.5,97.5,0.4,5.9282,120144,577.9995,39,538.9995
635253182662732000,1/14/2014 5:44:26 PM,4449.4747,9303.4057,293.7,38,28.5,97.5,0.48,5.8667,120145,572.00325,46.8,525.20325
635253182682243000,1/14/2014 5:44:28 PM,4449.4909,9303.4179,292.9,39,28.5,97.5,1.68,6.0513,120146,590.00175,163.8,426.20175
635253182683083000,1/14/2014 5:44:28 PM,4449.4909,9303.4179,292.9,39,28.5,97.5,1.68,6.1744,120147,602.004,163.8,438.204
635253182693154000,1/14/2014 5:44:29 PM,4449.4991,9303.4238,292.4,39,28.5,97.8,3,6.1586,120148,602.31108,293.4,308.91108
635253182703314000,1/14/2014 5:44:30 PM,4449.5075,9303.4296,292.5,39,28.5,97.8,6.73,6.1176,120149,598.30128,658.194,-59.89272
635253182713445000,1/14/2014 5:44:31 PM,4449.516,9303.4355,292.1,39,28.5,97.8,6.15,5.9949,120150,586.30122,601.47,-15.16878
635253182723576000,1/14/2014 5:44:32 PM,4449.5246,9303.4413,291.9,39,28.5,97.8,6.8,6.0563,120151,592.30614,665.04,-72.73386
635253182733726000,1/14/2014 5:44:33 PM,4449.5332,9303.4469,291.8,40,28.5,97.8,5.8,6.1176,120152,598.30128,567.24,31.06128
635253182743847000,1/14/2014 5:44:34 PM,4449.542,9303.4524,291.1,40,28.5,97.8,5.8,2.5166,120153,246.12348,567.24,-321.11652
635253182753987000,1/14/2014 5:44:35 PM,4449.5506,9303.4577,290.9,40,28.5,97.8,5.8,5.9949,120154,586.30122,567.24,19.06122
635253182764308000,1/14/2014 5:44:36 PM,4449.568,9303.4682,290,39,28.5,97.8,5.93,5.9949,120155,586.30122,579.954,6.34722
635253182774428000,1/14/2014 5:44:37 PM,4449.5769,9303.4731,289.6,40,28.5,97.8,5.8,6.179,120156,604.3062,567.24,37.0662
635253182784419000,1/14/2014 5:44:38 PM,4449.5769,9303.4731,289.5,40,28.5,97.8,5.85,6.0563,120157,592.30614,572.13,20.17614
635253182794550000,1/14/2014 5:44:39 PM,4449.595,9303.4823,289.7,40,28.5,97.8,5.85,6.0563,120158,592.30614,572.13,20.17614
635253182804710000,1/14/2014 5:44:40 PM,4449.6041,9303.4868,289.9,40,28.5,97.8,5.88,5.9949,120159,586.30122,575.064,11.23722
635253182814861000,1/14/2014 5:44:41 PM,4449.6132,9303.4911,290,39,28.5,97.8,5.85,5.9949,120160,586.30122,572.13,14.17122
635253182824961000,1/14/2014 5:44:42 PM,4449.6222,9303.4953,290,39,28.5,97.8,5.85,6.0563,120161,592.30614,572.13,20.17614
635253182846933000,1/14/2014 5:44:44 PM,4449.6401,9303.5032,290.3,39,28.5,97.8,5.88,6.1176,120162,598.30128,575.064,23.23728
635253182855403000,1/14/2014 5:44:45 PM,4449.649,9303.507,290.4,38,28.5,97.8,5.85,5.9949,120163,586.30122,572.13,14.17122
635253182865534000,1/14/2014 5:44:46 PM,4449.658,9303.5104,290.8,38,28.5,97.8,5.8,6.179,120164,604.3062,567.24,37.0662
635253182875714000,1/14/2014 5:44:47 PM,4449.6669,9303.5139,291,38,28.5,98,5.85,6.0408,120165,591.9984,573.3,18.6984
635253182885805000,1/14/2014 5:44:48 PM,4449.6669,9303.5139,289.9,38,28.5,98,5.8,6.1122,120166,598.9956,568.4,30.5956
635253182895965000,1/14/2014 5:44:49 PM,4449.6838,9303.5205,289.2,37,28.5,98,5.88,6.051,120167,592.998,576.24,16.758
635253182906086000,1/14/2014 5:44:50 PM,4449.6922,9303.524,288.7,37,28.5,97.5,-5.55,6.0821,120168,593.00475,-541.125,1134.12975
635253182916237000,1/14/2014 5:44:51 PM,4449.7006,9303.5272,288.4,37,28.5,97.5,-10.75,5.9282,120169,577.9995,-1048.125,1626.1245
635253182926387000,1/14/2014 5:44:52 PM,4449.7091,9303.5303,288.2,37,28.5,97.5,-8.32,6.1128,120170,595.998,-811.2,1407.198
635253182936518000,1/14/2014 5:44:53 PM,4449.7091,9303.5303,287.9,37,28.5,97.5,-7.47,6.2359,120171,608.00025,-728.325,1336.32525
635253182946638000,1/14/2014 5:44:54 PM,4449.7265,9303.536,287.8,37,28.5,97.5,-8.05,5.9282,120172,577.9995,-784.875,1362.8745
635253182956799000,1/14/2014 5:44:55 PM,4449.7354,9303.5388,288,38,28.5,97.5,-7.05,6.2359,120173,608.00025,-687.375,1295.37525
635253182966939000,1/14/2014 5:44:56 PM,4449.7442,9303.5413,287.9,38,28.5,97.5,-6.92,5.8667,120174,572.00325,-674.7,1246.70325
635253182977080000,1/14/2014 5:44:57 PM,4449.7531,9303.5435,287.8,38,28.5,97.5,-7.07,5.8667,120175,572.00325,-689.325,1261.32825
635253182987211000,1/14/2014 5:44:58 PM,4449.7531,9303.5435,287.7,38,28.5,97.5,-7.75,5.9897,120176,583.99575,-755.625,1339.62075
635253182997351000,1/14/2014 5:44:59 PM,4449.7712,9303.5475,288.7,38,28.5,97.5,-7.65,6.1128,120177,595.998,-745.875,1341.873
635253183008522000,1/14/2014 5:45:00 PM,4449.7804,9303.5491,289.2,38,28.5,97.5,-7.47,6.1026,120178,595.0035,-728.325,1323.3285
635253183017672000,1/14/2014 5:45:01 PM,4449.7897,9303.5509,290.7,39,28.5,97.2,-7.25,6.1902,120179,601.68744,-704.7,1306.38744
635253183027783000,1/14/2014 5:45:02 PM,4449.7991,9303.5526,291.8,39,28.5,97.5,-7.2,6.041,120180,588.9975,-702,1290.9975
635253183037904000,1/14/2014 5:45:03 PM,4449.7991,9303.5526,292.5,39,28.5,97.2,-7.92,6.0668,120181,589.69296,-769.824,1359.51696
635253183048044000,1/14/2014 5:45:04 PM,4449.8177,9303.5559,293.6,39,28.5,97.2,-7.88,6.1799,120182,600.68628,-765.936,1366.62228
635253183058185000,1/14/2014 5:45:05 PM,4449.827,9303.5573,293.8,39,28.5,97.2,-8.05,6.0566,120183,588.70152,-782.46,1371.16152
635253183068345000,1/14/2014 5:45:06 PM,4449.8364,9303.5586,294.2,39,28.5,97.2,-7.35,6.0566,120184,588.70152,-714.42,1303.12152
635253183078476000,1/14/2014 5:45:07 PM,4449.8457,9303.5597,294.3,39,28.5,97.2,-7.27,6.1799,120185,600.68628,-706.644,1307.33028
635253183088666000,1/14/2014 5:45:08 PM,4449.8552,9303.5607,295.4,39,28.5,97.2,-7.4,6.0566,120186,588.70152,-719.28,1307.98152
635253183098747000,1/14/2014 5:45:09 PM,4449.8646,9303.5615,295.8,39,28.5,97.2,-8,6.2314,120187,605.69208,-777.6,1383.29208
635253183108908000,1/14/2014 5:45:10 PM,4449.8741,9303.5623,296.5,39,28.5,97.2,-10.92,6.1799,120188,600.68628,-1061.424,1662.11028
635253183119048000,1/14/2014 5:45:11 PM,4449.8837,9303.563,297.6,40,28.5,97.2,-11.72,6.0566,120189,588.70152,-1139.184,1727.88552
635253183129159000,1/14/2014 5:45:12 PM,4449.8933,9303.5635,297.9,40,28.5,97.2,-11.2,6.0566,120190,588.70152,-1088.64,1677.34152
635253183139319000,1/14/2014 5:45:13 PM,4449.903,9303.5637,298.2,40,28.5,97.2,-11.45,6.0566,120191,588.70152,-1112.94,1701.64152
635253183149560000,1/14/2014 5:45:14 PM,4449.9126,9303.5639,298.3,40,28.5,97.2,-11.25,6.2314,120192,605.69208,-1093.5,1699.19208
635253183159591000,1/14/2014 5:45:15 PM,4449.9223,9303.564,298,40,28.5,97,-12.05,6.2474,120193,605.9978,-1168.85,1774.8478
635253183171951000,1/14/2014 5:45:17 PM,4449.932,9303.564,297.9,41,28.5,97,-11.65,6.4845,120194,628.9965,-1130.05,1759.0465
635253183179872000,1/14/2014 5:45:17 PM,4449.9418,9303.5639,297.9,41,28.5,97,-12.75,6.4845,120195,628.9965,-1236.75,1865.7465
635253183190172000,1/14/2014 5:45:19 PM,4449.9516,9303.5641,297.4,41,28.5,97,-12.07,6.4845,120196,628.9965,-1170.79,1799.7865
635253183200153000,1/14/2014 5:45:20 PM,4449.9614,9303.5642,296.5,41,28.5,97,-11.92,6.4845,120197,628.9965,-1156.24,1785.2365
635253183210333000,1/14/2014 5:45:21 PM,4449.9714,9303.5642,296.8,42,28.5,97,-12.55,6.4845,120198,628.9965,-1217.35,1846.3465
635253183220434000,1/14/2014 5:45:22 PM,4449.9815,9303.5642,297.9,42,28.5,97,-12.92,6.4845,120199,628.9965,-1253.24,1882.2365
635253183230574000,1/14/2014 5:45:23 PM,4449.9917,9303.5642,298.6,42,28.5,96.8,-18.4,6.5013,120200,629.32584,-1781.12,2410.44584
635253183240725000,1/14/2014 5:45:24 PM,4450.0018,9303.5645,298.7,42,28.5,96.8,-17.95,6.5013,120201,629.32584,-1737.56,2366.88584
635253183250886000,1/14/2014 5:45:25 PM,4450.0122,9303.5643,298.9,43,28.5,97.2,-7.75,6.4679,120202,628.67988,-753.3,1381.97988
635253183260996000,1/14/2014 5:45:26 PM,4450.0226,9303.5642,299.5,43,28.5,97.2,-6.07,6.4679,120203,628.67988,-590.004,1218.68388
635253183271147000,1/14/2014 5:45:27 PM,4450.0329,9303.5642,298.5,43,28.5,97.2,-6.27,6.4679,120204,628.67988,-609.444,1238.12388
635253183281307000,1/14/2014 5:45:28 PM,4450.0431,9303.5643,297.9,42,28.5,97.2,-6.25,6.4679,120205,628.67988,-607.5,1236.17988
635253183291448000,1/14/2014 5:45:29 PM,4450.0533,9303.5642,296.8,42,28.5,97.2,-6.25,6.4679,120206,628.67988,-607.5,1236.17988
635253183301559000,1/14/2014 5:45:30 PM,4450.0634,9303.5642,296.4,42,28.5,97.5,5.93,6.4513,120207,629.00175,578.175,50.82675
635253183311689000,1/14/2014 5:45:31 PM,4450.0736,9303.5639,295.6,43,28.5,97.5,5.65,6.4513,120208,629.00175,550.875,78.12675
635253183321830000,1/14/2014 5:45:32 PM,4450.0839,9303.5639,295.1,42,28.5,97.5,5.68,6.4513,120209,629.00175,553.8,75.20175
635253183336791000,1/14/2014 5:45:33 PM,4450.094,9303.5637,295.4,42,28.5,97.8,5.88,6.4348,120210,629.32344,575.064,54.25944
635253183342121000,1/14/2014 5:45:34 PM,4450.1041,9303.5636,295.1,41,28.5,97.8,5.73,6.4348,120211,629.32344,560.394,68.92944
635253183352262000,1/14/2014 5:45:35 PM,4450.1138,9303.5637,294.3,40,28.5,97.8,6.05,6.4348,120212,629.32344,591.69,37.63344
635253183362392000,1/14/2014 5:45:36 PM,4450.1234,9303.564,294.1,40,28.5,97.5,-0.4,6.4513,120213,629.00175,-39,668.00175
635253183372533000,1/14/2014 5:45:37 PM,4450.1329,9303.5642,294,40,28.5,97.5,0.48,6.4513,120214,629.00175,46.8,582.20175
635253183382673000,1/14/2014 5:45:38 PM,4450.1425,9303.5643,293.8,39,28.5,97.5,-0.12,6.4513,120215,629.00175,-11.7,640.70175
635253183392804000,1/14/2014 5:45:39 PM,4450.1518,9303.5643,293.9,39,28.5,97.5,-0.12,6.4513,120216,629.00175,-11.7,640.70175
635253183402964000,1/14/2014 5:45:40 PM,4450.1612,9303.5642,293.8,38,28.5,97.2,-5.4,6.4679,120217,628.67988,-524.88,1153.55988
635253183413095000,1/14/2014 5:45:41 PM,4450.1703,9303.5641,293.8,38,28.5,97.2,-6.07,6.4679,120218,628.67988,-590.004,1218.68388
635253183423236000,1/14/2014 5:45:42 PM,4450.1795,9303.5638,294.2,38,28.5,97.2,-4.8,6.4679,120219,628.67988,-466.56,1095.23988
635253183433376000,1/14/2014 5:45:43 PM,4450.1886,9303.5638,294.3,38,28.5,97.5,-3.07,6.4513,120220,629.00175,-299.325,928.32675
635253183443527000,1/14/2014 5:45:44 PM,4450.1977,9303.5642,294.5,37,28.5,97.2,-6.75,6.4679,120221,628.67988,-656.1,1284.77988
635253183453647000,1/14/2014 5:45:45 PM,4450.2067,9303.5643,295,37,28.5,97.2,-10.4,6.4679,120222,628.67988,-1010.88,1639.55988
635253183463798000,1/14/2014 5:45:46 PM,4450.2156,9303.5641,295,37,28.5,97,-12.25,6.4845,120223,628.9965,-1188.25,1817.2465
635253183473938000,1/14/2014 5:45:47 PM,4450.2244,9303.564,294.8,37,28.5,97,-12.35,6.4845,120224,628.9965,-1197.95,1826.9465
635253183484069000,1/14/2014 5:45:48 PM,4450.2333,9303.5641,294.8,37,28.5,97,-12.35,6.4845,120225,628.9965,-1197.95,1826.9465
635253183498900000,1/14/2014 5:45:49 PM,4450.251,9303.5641,295.2,37,28.5,97,-12.27,6.4845,120226,628.9965,-1190.19,1819.1865
635253183504680000,1/14/2014 5:45:50 PM,4450.2598,9303.5641,295.5,36,28.5,97,-12.65,6.4845,120227,628.9965,-1227.05,1856.0465
635253183514821000,1/14/2014 5:45:51 PM,4450.2685,9303.5641,295.4,37,28.5,97,-12.07,6.4845,120228,628.9965,-1170.79,1799.7865
635253183524941000,1/14/2014 5:45:52 PM,4450.2773,9303.5641,295.5,37,28.5,97,-11.88,6.1753,120229,599.0041,-1152.36,1751.3641
635253183535082000,1/14/2014 5:45:53 PM,4450.2773,9303.5641,295.3,37,28.5,97,-9.67,6.4227,120230,623.0019,-937.99,1560.9919
635253183545233000,1/14/2014 5:45:54 PM,4450.295,9303.5639,295.2,37,28.5,97,-11.27,6.4227,120231,623.0019,-1093.19,1716.1919
635253183555353000,1/14/2014 5:45:55 PM,4450.3038,9303.5637,294.7,37,28.5,97,-11.85,6.0515,120232,586.9955,-1149.45,1736.4455
635253183565534000,1/14/2014 5:45:56 PM,4450.3126,9303.5635,294.6,37,28.5,97,-11.35,6.0515,120233,586.9955,-1100.95,1687.9455
635253183575634000,1/14/2014 5:45:57 PM,4450.3214,9303.5635,293.9,37,28.5,97,-11.88,6.1134,120234,592.9998,-1152.36,1745.3598
635253183585805000,1/14/2014 5:45:58 PM,4450.3214,9303.5635,293.5,37,28.5,97,-11.35,6.4227,120235,623.0019,-1100.95,1723.9519
635253183595955000,1/14/2014 5:45:59 PM,4450.3391,9303.5642,293.4,37,28.5,97,-12.65,6.4227,120236,623.0019,-1227.05,1850.0519
635253183606076000,1/14/2014 5:46:00 PM,4450.3481,9303.5644,293.6,37,28.5,97,-12.2,6.0515,120237,586.9955,-1183.4,1770.3955
635253183616227000,1/14/2014 5:46:01 PM,4450.3574,9303.5646,294.4,38,28.5,97,-12.52,6.4227,120238,623.0019,-1214.44,1837.4419
635253183626357000,1/14/2014 5:46:02 PM,4450.3668,9303.5647,295.3,38,28.5,97,-13.47,6.4845,120239,628.9965,-1306.59,1935.5865
635253183636508000,1/14/2014 5:46:03 PM,4450.3668,9303.5647,295.5,38,28.5,97,-13.25,6.4227,120240,623.0019,-1285.25,1908.2519
635253183646658000,1/14/2014 5:46:04 PM,4450.3853,9303.565,295.9,39,28.5,97,-13.25,6.4227,120241,623.0019,-1285.25,1908.2519
635253183663559000,1/14/2014 5:46:06 PM,4450.3947,9303.5654,296.9,39,28.5,97,-12.67,5.5052,120242,534.0044,-1228.99,1762.9944
635253183666919000,1/14/2014 5:46:06 PM,4450.4043,9303.5659,296.9,39,28.5,97,-12.85,6.4227,120243,623.0019,-1246.45,1869.4519
635253183677090000,1/14/2014 5:46:07 PM,4450.414,9303.566,297.8,40,28.5,96.8,-13.15,6.4393,120244,623.32424,-1272.92,1896.24424
635253183687191000,1/14/2014 5:46:08 PM,4450.414,9303.566,298.8,40,28.5,96.8,-12.95,6.2946,120245,609.31728,-1253.56,1862.87728
635253183697351000,1/14/2014 5:46:09 PM,4450.4335,9303.5659,298.9,40,28.5,97,-12.2,6.2784,120246,609.0048,-1183.4,1792.4048
635253183707482000,1/14/2014 5:46:10 PM,4450.4432,9303.5657,299.1,40,28.5,97,-9.6,6.3608,120247,616.9976,-931.2,1548.1976
635253183717642000,1/14/2014 5:46:11 PM,4450.453,9303.5656,299.1,41,28,97.2,-4.6,6.2828,120248,610.68816,-447.12,1057.80816
635253183727773000,1/14/2014 5:46:12 PM,4450.4628,9303.5656,298.9,41,28,97.2,-3.75,6.1799,120249,600.68628,-364.5,965.18628
635253183737884000,1/14/2014 5:46:13 PM,4450.4628,9303.5656,300.1,41,28,97.2,-4.65,6.4165,120250,623.6838,-451.98,1075.6638
635253183748014000,1/14/2014 5:46:14 PM,4450.4828,9303.5653,299.6,42,28,97,-11.27,6.433,120251,624.001,-1093.19,1717.191
635253183758195000,1/14/2014 5:46:15 PM,4450.4925,9303.5657,299,40,28,97.2,-4.75,0.1954,120252,18.99288,-461.7,480.69288
635253183768305000,1/14/2014 5:46:16 PM,4450.5022,9303.5659,298.3,40,28,97.2,-4.15,6.2931,120253,611.68932,-403.38,1015.06932
635253183778456000,1/14/2014 5:46:17 PM,4450.5124,9303.5659,299.4,42,28,97.2,-4.55,6.1799,120254,600.68628,-442.26,1042.94628
635253183788586000,1/14/2014 5:46:18 PM,4450.5228,9303.5657,300.4,42,28,97.2,-4.6,6.1183,120255,594.69876,-447.12,1041.81876
635253183798737000,1/14/2014 5:46:19 PM,4450.5332,9303.5656,301.3,42,28,97.5,1.95,6.1026,120256,595.0035,190.125,404.8785
635253183808898000,1/14/2014 5:46:20 PM,4450.5435,9303.5655,301.3,43,28,97.5,6.6,5.9897,120257,583.99575,643.5,-59.50425
635253183819888000,1/14/2014 5:46:21 PM,4450.5538,9303.5655,301.2,42,28,97.5,6.8,6.1128,120258,595.998,663,-67.002
635253183829159000,1/14/2014 5:46:22 PM,4450.564,9303.5657,301.2,42,28,97.5,6.8,6.0513,120259,590.00175,663,-72.99825
635253183839279000,1/14/2014 5:46:23 PM,4450.5743,9303.5658,301.2,42,28,97.5,6.6,6.1744,120260,602.004,643.5,-41.496
635253183849460000,1/14/2014 5:46:24 PM,4450.5845,9303.5659,300.7,42,28,97.5,6.75,6.0513,120261,590.00175,658.125,-68.12325
635253183859570000,1/14/2014 5:46:25 PM,4450.5946,9303.5659,299.3,42,28,97.5,6.08,6.1128,120262,595.998,592.8,3.198
635253183869881000,1/14/2014 5:46:26 PM,4450.6047,9303.566,298.6,42,28,97.8,6.33,5.9744,120263,584.29632,619.074,-34.77768
635253183879862000,1/14/2014 5:46:27 PM,4450.6149,9303.566,298.3,42,28.5,97.8,6.28,6.0563,120264,592.30614,614.184,-21.87786
635253183890022000,1/14/2014 5:46:29 PM,4450.625,9303.566,297.9,42,28.5,97.8,6.25,6.179,120265,604.3062,611.25,-6.9438
635253183900143000,1/14/2014 5:46:30 PM,4450.6352,9303.5659,297.7,42,28.5,97.5,5.2,6.1333,120266,597.99675,507,90.99675
635253183910293000,1/14/2014 5:46:31 PM,4450.6455,9303.5658,297.5,42,28.5,97.8,6.6,6.0972,120267,596.30616,645.48,-49.17384
635253183920424000,1/14/2014 5:46:32 PM,4450.6557,9303.5659,297.2,42,28.5,97.8,6.6,5.9949,120268,586.30122,645.48,-59.17878
635253183930535000,1/14/2014 5:46:33 PM,4450.6659,9303.5659,296.6,42,28.5,97.8,6.55,5.9335,120269,580.2963,640.59,-60.2937
635253183940685000,1/14/2014 5:46:34 PM,4450.6761,9303.5659,296.1,42,28.5,97.8,6.08,6.1176,120270,598.30128,594.624,3.67728
635253183950846000,1/14/2014 5:46:35 PM,4450.6863,9303.5659,295.5,43,28.5,97.8,6.8,6.0563,120271,592.30614,665.04,-72.73386
635253183960986000,1/14/2014 5:46:36 PM,4450.6966,9303.5658,294.6,43,28.5,97.8,6.08,6.0563,120272,592.30614,594.624,-2.31786
635253183971127000,1/14/2014 5:46:37 PM,4450.7067,9303.5659,293.2,43,28.5,97.8,6.12,5.9335,120273,580.2963,598.536,-18.2397
635253183990878000,1/14/2014 5:46:39 PM,4450.7273,9303.5662,292.7,43,28.5,97.8,6.28,5.9949,120274,586.30122,614.184,-27.88278
635253183991548000,1/14/2014 5:46:39 PM,4450.7273,9303.5662,292.2,43,28.5,97.8,6.28,6.0563,120275,592.30614,614.184,-21.87786
635253184001689000,1/14/2014 5:46:40 PM,4450.7376,9303.5663,292.2,43,28.5,97.8,6.55,6.0563,120276,592.30614,640.59,-48.28386
635253184011819000,1/14/2014 5:46:41 PM,4450.7481,9303.5663,292.1,43,28.5,97.8,6.68,6.1176,120277,598.30128,653.304,-55.00272
635253184021960000,1/14/2014 5:46:42 PM,4450.7585,9303.5664,291.9,43,28.5,97.8,6.15,6.2404,120278,610.31112,601.47,8.84112
635253184032100000,1/14/2014 5:46:43 PM,4450.7689,9303.5665,292.1,43,28.5,97.8,6.15,6.179,120279,604.3062,601.47,2.8362
635253184042241000,1/14/2014 5:46:44 PM,4450.7794,9303.5665,292.4,43,28.5,97.8,6.73,6.0563,120280,592.30614,658.194,-65.88786
635253184052371000,1/14/2014 5:46:45 PM,4450.7899,9303.5666,292.8,43,28.5,97.8,6.35,5.9949,120281,586.30122,621.03,-34.72878
635253184062522000,1/14/2014 5:46:46 PM,4450.8004,9303.5667,292.5,43,28.5,97.8,5.8,6.1176,120282,598.30128,567.24,31.06128
635253184072653000,1/14/2014 5:46:47 PM,4450.8107,9303.5669,292.1,43,28.5,97.8,5.8,6.1176,120283,598.30128,567.24,31.06128
635253184082823000,1/14/2014 5:46:48 PM,4450.821,9303.5669,291.3,43,28.5,97.8,3.35,6.0563,120284,592.30614,327.63,264.67614
635253184092934000,1/14/2014 5:46:49 PM,4450.8313,9303.5668,290.9,43,28.5,97.8,3.35,6.4143,120285,627.31854,327.63,299.68854
635253184103074000,1/14/2014 5:46:50 PM,4450.8418,9303.5668,290.9,43,28.5,97.8,3.05,6.1176,120286,598.30128,298.29,300.01128
635253184113235000,1/14/2014 5:46:51 PM,4450.8522,9303.5668,290.3,43,28.5,97.5,-4,6.0103,120287,586.00425,-390,976.00425
635253184123366000,1/14/2014 5:46:52 PM,4450.8627,9303.5667,289.7,44,28.5,97.2,-8.75,0.072,120288,6.9984,-850.5,857.4984
635253184133536000,1/14/2014 5:46:53 PM,4450.8734,9303.5663,289.3,45,28.5,97.5,-2.35,0.0103,120289,1.00425,-229.125,230.12925
635253184153227000,1/14/2014 5:46:55 PM,4450.895,9303.5659,288.9,44,28.5,97.5,-3.07,6.1744,120290,602.004,-299.325,901.329
635253184153807000,1/14/2014 5:46:55 PM,4450.895,9303.5659,288.9,44,28.5,97.5,-3.07,6.0513,120291,590.00175,-299.325,889.32675
635253184163938000,1/14/2014 5:46:56 PM,4450.9056,9303.5658,288.9,44,28.5,97.5,-2.75,6.0513,120292,590.00175,-268.125,858.12675
635253184174129000,1/14/2014 5:46:57 PM,4450.9268,9303.5658,288.8,44,28.5,97.5,-1.2,6.1744,120293,602.004,-117,719.004
635253184184209000,1/14/2014 5:46:58 PM,4450.9268,9303.5658,288.4,44,28.5,97.5,-1.88,6.1128,120294,595.998,-183.3,779.298
635253184194440000,1/14/2014 5:46:59 PM,4450.9482,9303.5657,288.8,44,28.5,97.5,-2.07,6.1128,120295,595.998,-201.825,797.823
635253184204490000,1/14/2014 5:47:00 PM,4450.959,9303.5659,289.3,44,28.5,97.5,-2.2,6.0513,120296,590.00175,-214.5,804.50175
635253184214631000,1/14/2014 5:47:01 PM,4450.9696,9303.5661,289.2,44,28.5,97.5,-1.52,6.1128,120297,595.998,-148.2,744.198
635253184224771000,1/14/2014 5:47:02 PM,4450.9804,9303.5662,289.6,44,28.5,97.5,-1.65,6.0513,120298,590.00175,-160.875,750.87675
635253184234922000,1/14/2014 5:47:03 PM,4450.9804,9303.5662,289.3,44,28.5,97.5,-1.52,6.0513,120299,590.00175,-148.2,738.20175
635253184245103000,1/14/2014 5:47:04 PM,4451.0017,9303.5663,289.2,45,28.5,97.5,-1.72,6.1744,120300,602.004,-167.7,769.704
635253184255213000,1/14/2014 5:47:05 PM,4451.0125,9303.5663,289.2,44,28.5,97.5,-1.32,6.0513,120301,590.00175,-128.7,718.70175
635253184265314000,1/14/2014 5:47:06 PM,4451.0231,9303.5665,288.8,44,28.5,97.5,-1.85,6.1744,120302,602.004,-180.375,782.379
635253184275464000,1/14/2014 5:47:07 PM,4451.0337,9303.5668,288.5,44,28.5,97.5,-1.12,6.0513,120303,590.00175,-109.2,699.20175
635253184285595000,1/14/2014 5:47:08 PM,4451.0337,9303.5668,288.3,44,28.5,97.5,-1.2,6.1128,120304,595.998,-117,712.998
635253184295735000,1/14/2014 5:47:09 PM,4451.0551,9303.567,288.5,44,28.5,97.5,-1.2,6.0513,120305,590.00175,-117,707.00175
635253184305896000,1/14/2014 5:47:10 PM,4451.0657,9303.5672,288.3,44,28.5,97.5,-1.75,6.359,120306,620.0025,-170.625,790.6275
635253184317037000,1/14/2014 5:47:11 PM,4451.0763,9303.5673,288.1,44,28.5,97.5,-1.35,6.1128,120307,595.998,-131.625,727.623
